http://365.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [5efa497ba343e847a51a66394c724928]
http://aa.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [2b022fd61389e273958819705d2664b2]
http://acssg-tsg.test.att.com [503] [GET] [text/html] [] [] [azure] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-plfmdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-systest.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://admin-systest.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://agile.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [4c5cf01f9f731036952b4ed746911707]
http://ai.att.com [403] [GET] [text/html] [ERROR: The request could not be satisfied] [CloudFront] [cloudfront] [Amazon Cloudfront,Amazon Web Services] [d69e5eee4f569e178892e62c20a39f6e]
http://ai-intltest2.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-plfmdev.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-plfmdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.digitallife.att.com:9999 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
http://ai-svcdev.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-svcdev.test.dlife.att.com:9999 [404] [GET] [text/plain] [] [] [9d1ead73e678fa2f51a70a933b0bf017]
http://ai-systest.digitallife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://ai-systest.test.dlife.att.com:8008 [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
http://alabama.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alabama.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alabama.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alabama.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alaska.att.com:2053 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alaska.att.com:2083 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alaska.att.com:2087 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [20ad84d030031252141ca0b3fc0183f0]
http://alaska.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
http://alaska.att.com:8443 [400] [GET] [text/html] [400 The plain HTTP request was sent to HTTPS port] [cloudflare] [Cloudflare] [cd58783500d7fa3c58f88eb0ba22f4f8]
http://alli.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [eaef4f1127960d487d60214f704bd37d]
http://am.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [7fd904bca75f1a4c54109412297f8043]
http://amber.att.com:8080 [403] [GET] [text/html] [Access Denied] [] [a1f2d0887ea4b367b83a3103138ed1f1]
https://test-cso-sa.att.com [307] [GET] [text/html] [307 Temporary Redirect] [Microsoft-Azure-Application-Gateway/v2] [vhost] [azure] [0de403154107560b9cfeaf10e92b66d8]
https://test-cybersecurityservices.att.com [302] [GET] [] [] [snow_adc] [vhost] [Java] [d41d8cd98f00b204e9800998ecf8427e]
https://test-developer.firstnet.att.com [200] [GET] [text/html] [] [AkamaiNetStorage] [vhost] [494ef06af8eb47a9bc6eefdba815b4a0]
https://test-expressticketing.acss.att.com [403] [GET] [text/html] [Access Denied] [] [vhost] [f792f689bd3b0daf25fab7db43f0217c]
https://test.gpvpn.att.com [200] [GET] [text/html] [] [] [f91a416be352a03c76b6ce8f948eda4d]
https://test-localcontrol.firstnet.att.com [200] [GET] [text/html] [FirstNet Central] [Apache] [vhost] [Akamai,Apache] [b31633d71653845c323389fd2c20bc78]
https://test-localcontrol.firstnet.att.com [200] [GET] [text/html] [FirstNet Central] [Apache] [vhost] [Akamai,Apache] [c0c5b003615d031f8cb7f75f3ea10dca]
https://test-meetings.officeathand.att.com [200] [GET] [text/html] [AT&T Office@Hand Meetings] [nginx] [vhost] [Akamai,Nginx] [4a6e6d7dabc765a7800ddf80b418ccaf]
https://test-meetings.officeathand.att.com [200] [GET] [text/html] [AT&T Office@Hand Meetings] [nginx] [vhost] [Akamai,Nginx] [c3ae74ffbf0ef1510d5f470402ea914f]
https://test-personalcloud.att.com [302] [GET] [text/html] [302 Found] [] [vhost] [aff950cab4c0265e21d401db15f1026d]
https://test-portal.wholesale.att.com [403] [GET] [text/html] [] [] [vhost] [722969577a96ca3953e84e3d949dee81]
https://test-premier.firstnet.att.com [403] [GET] [text/html] [403 - Forbidden: Access is denied.] [cloudflare] [vhost] [Cloudflare,IIS,Microsoft ASP.NET] [11ca4578cb026a23713aea6781b8ece3]
https://test-profilemgt1.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [63bb5c67bc4f971c5b0ac605ae136377]
https://test-profilemgt1.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [6fe9236d844a6c5b8f6b7cc913f1eb8f]
https://test-profilemgt1.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [ae9df806dbf5e26f4fd4a1c68878db04]
https://test-profilemgt2.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [0831121f97357181cf8dab3eb767a919]
https://test-profilemgt2.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [26e2a24679b76e6e85b76b071b63153e]
https://test-profilemgt2.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [d3c8125c8ca60b3fc31f0375c74ae69e]
https://test-profilemgt3.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [573eb12427d3a88ecd7e12152417d308]
https://test-profilemgt3.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [a3bc6e78d4ed4a845d7a7ccd826a9c98]
https://test-profilemgt3.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [aedf046c4305a83d96bfe529419067a9]
https://test-profilemgt4.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [1a1af8c6233b4008be15161d5c9bc97d]
https://test-profilemgt4.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [f4c17edf68e6a492f797b7dd092cbfc9]
https://test-profilemgt4.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [c9d6a74b63ce5d4803064577433994c8]
https://test-profilemgt5.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [5e33632a23bc92d71a6421e7a9a36574]
https://test-profilemgt5.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [e4636ea63b0c8915a4d9a2e38435fcbb]
https://test-profilemgt5.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [a007c83c4bfe956ffa1b26d4f232adb2]
https://test-profilemgt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [171226ca58d395e3a8c43e8ab6847f68]
https://test-profilemgt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [d3e98c3e90757833a14e8410070e1524]
https://test-profilemgt.firstnet.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [fd1a8f3e12b9c0bce6f34e23fd24d7e9]
https://test-ptt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [087b9f3cd28959777c29bc3fe8979746]
https://test-ptt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [fa2c49fd2b57719e97f9ef7fbe65d192]
https://test.research.att.com [400] [GET] [text/html] [Invalid URL] [AkamaiGHost] [27d7694bc4677abc84f16a6f966dc7a2]
https://test.research.att.com [400] [GET] [text/html] [Invalid URL] [AkamaiGHost] [b968d57406e1eac35d459caff2076ef0]
https://test-security-conference.att.com [403] [GET] [text/html] [403 - Forbidden] [Microsoft-Azure-Application-Gateway/v2] [vhost] [azure] [42bf69b7b71c32062fd11084251ba7a2]
https://test.shop.att.com [404] [GET] [text/html] [404 Not Found] [Microsoft-Azure-Application-Gateway/v2] [azure] [cfe8a99fba6ef8492e11599840e85d2d]
https://test-soc.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [6fb8b447af32eb546509d8a5840c213e]
https://test-soc.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [bd8b81639177a0b4e5d274ab1c55120b]
https://test-solutions.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [35af756c8f7c7780e2f21f126f46a725]
https://test-solutions.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [620ff06f9bdb5c6767dfc1677b7d4e84]
https://test-state-territory.firstnet.att.com [200] [GET] [text/html] [State Plan Portal] [] [vhost] [Akamai,Google Tag Manager] [8d8235ed821c3aab8d6c109d130eae03]
https://test-state-territory.firstnet.att.com [200] [GET] [text/html] [State Plan Portal] [] [vhost] [Akamai,Google Tag Manager] [d00f8c982138833717cdc5a8a16d8d97]
https://test.synaptic.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [c051146f2ab41e72e14a3d7fc957c12a]
https://test-training.firstnet.att.com [200] [GET] [text/html] [FirstNet Training Portal] [Apache] [vhost] [Akamai,Apache] [0c4ed0a3f3ba7d461e06b7ff42285b21]
https://test-training.firstnet.att.com [200] [GET] [text/html] [FirstNet Training Portal] [Apache] [vhost] [Akamai,Apache] [af2f08e33379ae19198fb8abc321a973]
https://test-tutkb.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://test-upliftmgmt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [233c9ef2e84503be5c5ba39b536c0b9b]
https://test-upliftmgmt.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [368fdccb6c2c1c483997d9ff59b359e0]
https://test-utf-profilemgt1.firstnet.att.com [200] [GET] [text/html] [Sorry - Unable to complete login] [] [vhost] [Akamai,Bootstrap] [78fe436336102fc22c321826f2c49726]
https://test-utf-profilemgt1.firstnet.att.com [200] [GET] [text/html] [Sorry - Unable to complete login] [] [vhost] [Akamai,Bootstrap] [c56d4a438f0f05af26d48bda87d24c92]
https://test-utf-profilemgt5.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [0d331075135ccb57bf10d4b83840e637]
https://test-utf-profilemgt5.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [Akamai] [bbd7063609b9de4c156e4750c43474aa]
https://test-utf-profilemgt.firstnet.att.com [200] [GET] [text/html] [Sorry - Unable to complete login] [] [vhost] [Akamai,Bootstrap] [a58b004609a31727e095dc849f9a22b4]
https://test-utf-profilemgt.firstnet.att.com [200] [GET] [text/html] [Sorry - Unable to complete login] [] [vhost] [Akamai,Bootstrap] [b50a3331ab76176f5a2a42670af18708]
https://test-wireless.firstnet.att.com [200] [GET] [text/html] [] [] [vhost] [b25ea4e5b89e0171828dfce4351dd4da]
https://texas.att.com [301] [GET] [text/html] [301 Moved Permanently] [cloudflare] [vhost] [Cloudflare] [4f8e702cc244ec5d4de32740c0ecbd97]
https://tguard-rt1.stage.att.com [302] [GET] [text/html] [Moved Temporarily] [] [7a192003351b075efaa864f9d3ddb4fd]
https://ti.att.com [403] [GET] [text/html] [] [] [b0d506893d4802090edf1644f5f082cd]
https://tmmeeting.att.com [200] [GET] [text/html] [] [Microsoft-IIS/10.0] [vhost] [IIS,Microsoft ASP.NET,Windows Server] [055ddf501044b216fba8ba101c1f9e9d]
https://tools-directvcommercial.test.att.com [302] [GET] [text/html] [302 Found] [awselb/2.0] [vhost] [f366e0e18b589cb6f243bf43ce75e83c]
https://torch-ext.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://torch-ext.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://torch-ext.stage.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://torch-ext.stage.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://torch-ext.stage.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [bb6f49b09502755286c6697fee5eb876]
https://torch-ext.test.att.com [404] [GET] [application/json] [] [] [vhost] [2c7ef3e2a869dd3196f197e7c6b27070]
https://torch-ext.test.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://touchtrivia.att.com [302] [GET] [text/plain] [] [] [vhost] [54b53764b5703b34cb7caa7fe0d94eb9]
https://touchtrivia-test.att.com [302] [GET] [text/plain] [] [] [vhost] [0d6d77a97c3a57a69de0dabea0ebceec]
https://towers.att.com [302] [GET] [] [] [AkamaiGHost] [vhost] [d41d8cd98f00b204e9800998ecf8427e]
https://towerstrategyportal.att.com [500] [GET] [application/json] [] [] [vhost] [ffd0ff930899d7f365ce860002d1ea20]
https://towerstrategyportal.att.com:8443 [400] [GET] [text/html] [400 No required SSL certificate was sent] [] [9240807514a25f32096d1efdb95e405a]
https://trackers.stage.att.com [200] [GET] [text/html] [Bantha Portal] [] [vhost] [azure] [877af410d81011a83ac0b2d32a8288d0]
https://tracking.att.com [404] [GET] [text/html] [404 - Not found or no permission to access] [] [Bootstrap] [34c65c9e4c1f39af55d42cea3bc48e04]
https://tracking-cargoview.att.com [404] [GET] [text/html] [404 Not Found] [Microsoft-Azure-Application-Gateway/v2] [cfe8a99fba6ef8492e11599840e85d2d]
https://tradein.att.com [200] [GET] [text/html] [] [nginx/1.21.5] [vhost] [Nginx] [52c13c2d9e0a91f1757743689b4b0da1]
https://tradein-program.att.com [301] [GET] [text/html] [301 Moved Permanently] [nginx/1.21.5] [vhost] [Nginx] [f78ab64a4362dade42d94a01665e7448]
https://training.firstnet.att.com [200] [GET] [text/html] [FirstNet Training Portal] [Apache] [vhost] [Akamai,Apache] [1337937dcbe59293aa3a2c73d36690b7]
https://training.firstnet.att.com [200] [GET] [text/html] [FirstNet Training Portal] [Apache] [vhost] [Akamai,Apache] [3348ccdcd5e2d929a73e6713295f683f]
https://training.iadvantage.att.com [503] [GET] [text/html] [HTTP Status 503 – Service Unavailable] [Apache/2.4.53 (Unix) OpenSSL/1.1.1n mod_jk/1.2.48] [Apache,Apache Tomcat,OpenSSL,UNIX,mod_jk] [1fa8197f0f6fa7eb3b68e43ed9fc22d3]
https://trampoc01.cloud.att.com [200] [GET] [text/html] [] [] [f91a416be352a03c76b6ce8f948eda4d]
https://troubleshoot.att.com [301] [GET] [text/html] [301 Moved Permanently] [unknown] [vhost] [293b8b685b5ce719406cadcd4ee43974]
https://tsc.att.com [403] [GET] [text/html] [Access Denied] [] [ba8b6d17911837a31dd1071251827527]
https://tsc.att.com [403] [GET] [text/html] [Access Denied] [] [f74b93232907f8fe14df394b2642794c]
https://tsd.att.com [403] [GET] [text/html] [Access Denied] [] [a0f275f6ecfc674af8bfd4a6f1f17057]
https://tsd.att.com [403] [GET] [text/html] [Access Denied] [] [d482c700b577ab3ef1dedc43b08c78fa]
https://tsnrui-alpha.att.com [504] [GET] [text/html] [Network Error] [] [25a35fcdcffb578c53c80bb809e34f5c]
https://tsnrui-alpha.att.com [504] [GET] [text/html] [Network Error] [] [387813c0ce910561de5c99d8147428cd]
https://tsnrui-beta.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [b19455535a81919b3c8bacb05c1ba6a8]
https://tsnrui-beta.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [bdf9efa19875f35c30b4e11261621ef6]
https://tspacemobile.e-access.att.com [401] [GET] [application/json] [] [] [vhost] [f7d88d6ea2384510f93453ace7cbd6ec]
https://tspacemobile.stage.att.com [401] [GET] [application/json] [] [] [vhost] [f7d88d6ea2384510f93453ace7cbd6ec]
https://tst01.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [a6baefe6b8d4d83436196482f9a86314]
https://tst01.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [f675f7e59bd39ab5784c429aa1909bc9]
https://tst02.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [1213c38ff94b8ce990e4c7f9ad1ed4a7]
https://tst02.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [c50ca0dac1e3c5d6f96acf36250fd01e]
https://tst03.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [33d702623bcb58576c50546d325727e5]
https://tst03.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [8bcf1bde08ffdeb01e57a9187b43aad7]
https://tst04.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [55f145deee36c59ca8af78f88f095348]
https://tst04.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [9ffef99de4cd430711d6bbcc6ad365e9]
https://tst05.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [65010688b1c62ca2db64776cace0e9e0]
https://tst05.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [dfad078e7de19d20a26199fd263fcb81]
https://tst06.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [67e625bf5033a7d614f82df5493c223f]
https://tst06.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [799a6600355f0df400b0dbe576152733]
https://tst07.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [67fd73b3ea03cdd50bbf26d4f4b86fc8]
https://tst07.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [8a20a88522ef44fdbba8fc195f285789]
https://tst08.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [78be7b8c6023858b057503b4bffdf550]
https://tst08.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [a4d41e248be4ac662470e48a24bbf57f]
https://tst09.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [0f9ba15cb4e8e0183c13b60321510fb7]
https://tst09.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [95b9755ee0bb9d59c5057a8af9b86393]
https://tst10.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [088cb6655449faf40b4d44dc5c152a9e]
https://tst10.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [bedb8eea01525f8a4a6bf004183c9d0a]
https://tst13.stage.att.com [302] [GET] [text/html] [Service Unavailable] [AkamaiGHost] [76a7323b467e13b9c2e824c37ad09e68]
https://tst13.stage.att.com [302] [GET] [text/html] [Service Unavailable] [AkamaiGHost] [857ad8e65162cb834f510929f9030ed6]
https://tst.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [c4db2a5dfbf8dd0ab9024eefd83cf7f1]
https://tst.stage.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [d1e8d461af942969a2ac89e9f6c03dd9]
https://tu2u-dev.att.com [503] [GET] [text/html] [Service Unavailable] [AkamaiGHost] [vhost] [6c72365d1044993c77ba278a2523d8f9]
https://tu2u-dev.att.com [503] [GET] [text/html] [Service Unavailable] [AkamaiGHost] [vhost] [9c0e8a93f52363526ff12a6af6e7bd86]
https://tuab.att.com [302] [GET] [text/html] [] [Microsoft-IIS/10.0] [vhost] [Azure,IIS,PHP,Windows Server] [d41d8cd98f00b204e9800998ecf8427e]
https://tuab-dev.att.com [302] [GET] [text/html] [] [Microsoft-IIS/10.0] [vhost] [Azure,IIS,PHP,Windows Server] [d41d8cd98f00b204e9800998ecf8427e]
https://tu-application-launcher.att.com [403] [GET] [text/html] [Web App - Unavailable] [] [vhost] [azure] [10a0ffb7fb8dbf603ac52e8c683bbeb8]
https://tu-applications.att.com [504] [GET] [text/html] [Network Error] [] [vhost] [6b5472bcc51db863875c610a3648b2f5]
https://tuassessments.att.com [200] [GET] [text/html] [AT&T             University                Assessments] [Microsoft-IIS/10.0] [vhost] [Azure,IIS,Laravel,PHP,Windows Server] [4ba67cb36986aa397103b61f719a9a44]
https://tuassessments.att.com [200] [GET] [text/html] [AT&T             University                Assessments] [Microsoft-IIS/10.0] [vhost] [Azure,IIS,Laravel,PHP,Windows Server] [d2501c58e734e605809d6517cd5c0dc1]
https://tuassessments-dev.att.com [200] [GET] [text/html] [AT&T             University                Assessments] [Microsoft-IIS/10.0] [vhost] [Azure,IIS,PHP,Windows Server] [3ba5bb37025bd80e7aaa665c65016048]
https://tuassessments-dev.att.com [200] [GET] [text/html] [AT&T             University                Assessments] [Microsoft-IIS/10.0] [vhost] [Azure,IIS,PHP,Windows Server] [81acb239bd790c139fbd2070887db47d]
https://tuconnect.att.com [302] [GET] [] [] [] [d41d8cd98f00b204e9800998ecf8427e]
https://tudesign.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tudesign.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [5f7a01ddee7806d5563e4dbb7732215c]
https://tudevopse2e.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tudo.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tudo.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [e0f1cd0103fe58789fd5fa2ecdce0f1c]
https://tufresh.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tuknow.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [54e109c097a68fefb1e7d9cd2e8b6362]
https://tuknowdev.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tulearn.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tulh.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tuliveacctsdev.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [fba3818221181c50196d5b5009624c41]
https://tumediateam.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [81cc4844ce403bef12215cd94b6c54ef]
https://tusd.att.com [301] [GET] [text/html] [301 Moved Permanently] [nginx] [vhost] [Nginx] [4f8e702cc244ec5d4de32740c0ecbd97]
https://tusims.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tusupport.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx,PHP] [d41d8cd98f00b204e9800998ecf8427e]
https://tusupport-ext.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx,PHP] [d41d8cd98f00b204e9800998ecf8427e]
https://tusupport-nprd.az.cloud.att.com [404] [GET] [text/html] [404 Not Found] [Microsoft-Azure-Application-Gateway/v2] [azure] [4f5db5fbd243fd4c08d77bbd2e2e8af1]
https://tutechservices.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tutkb.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tutrainenv.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tutrainenvdev.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [bbe36a4508af6a4c24ee60e200562195]
https://tuvcpagebuilder.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tuxr.att.com [302] [GET] [text/html] [] [nginx] [vhost] [Nginx] [d41d8cd98f00b204e9800998ecf8427e]
https://tuxr.att.com [403] [GET] [text/html] [Access Denied] [AkamaiGHost] [vhost] [c1a68b9f43bb468ab86f75172ea66eb3]
https://tvideo.att.com [200] [GET] [text/html] [] [Apache] [vhost] [Apache] [d41d8cd98f00b204e9800998ecf8427e]
https://tvideo-dev.att.com [200] [GET] [text/html] [] [Apache] [vhost] [Apache] [d41d8cd98f00b204e9800998ecf8427e]
https://tvideo-stage.att.com [200] [GET] [text/html] [] [Apache] [vhost] [Apache] [d41d8cd98f00b204e9800998ecf8427e]
https://tvpromise.att.com [301] [GET] [] [] [AkamaiGHost] [vhost] [d41d8cd98f00b204e9800998ecf8427e]
https://txemp1.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txemp2.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txemp3.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txemp4a.vpn.att.com [200] [GET] [text/html] [] [] [f91a416be352a03c76b6ce8f948eda4d]
https://txemp5.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txemp6.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txemp7.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txemp8.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txenc1.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txenc2.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txpalabpost.vpn.att.com [404] [GET] [text/html] [Document Error: Not Found] [] [0952e6a6eed71200bdb55bf83db4ee1a]
https://txpapilotpost.vpn.att.com [404] [GET] [text/html] [Document Error: Not Found] [] [0952e6a6eed71200bdb55bf83db4ee1a]
https://txpapilot.vpn.att.com [200] [GET] [text/html] [] [] [f91a416be352a03c76b6ce8f948eda4d]
https://txssl10.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txssl9.vpn.att.com [200] [GET] [text/html] [] [] [f67f7c219b0107103dfbbc219b691337]
https://txvgw1.gpvpn.att.com [200] [GET] [text/html] [] [] [f91a416be352a03c76b6ce8f948eda4d]
